Hunit; float; Count; Total; Proportion 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 4; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 3; 66.48; 241; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 2; 65.65; 247; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
14; 1; 42.98; 410; 719 
15; 8; 68.01; 230; 719 
15; 8; 68.01; 230; 719 
15; 8; 68.01; 230; 719 
15; 8; 68.01; 230; 719 
15; 8; 68.01; 230; 719 
15; 8; 68.01; 230; 719 
15; 8; 68.01; 230; 719 
15; 8; 68.01; 230; 719 
15; 8; 68.01; 230; 719 
15; 8; 68.01; 230; 719 
15; 8; 68.01; 230; 719 
15; 8; 68.01; 230; 719 
15; 8; 68.01; 230; 719 
15; 8; 68.01; 230; 719 
15; 8; 68.01; 230; 719 
15; 8; 68.01; 230; 719 
15; 8; 68.01; 230; 719 
15; 8; 68.01; 230; 719 
15; 8; 68.01; 230; 719 
15; 8; 68.01; 230; 719 
15; 8; 68.01; 230; 719 
15; 8; 68.01; 230; 719 
15; 8; 68.01; 230; 719 
15; 8; 68.01; 230; 719 
15; 8; 68.01; 230; 719 
15; 8; 68.01; 230; 719 
15; 8; 68.01; 230; 719 
15; 8; 68.01; 230; 719 
15; 8; 68.01; 230; 719 
15; 8; 68.01; 230; 719 
15; 8; 68.01; 230; 719 
15; 8; 68.01; 230; 719 
15; 8; 68.01; 230; 719 
15; 8; 68.01; 230; 719 
15; 8; 68.01; 230; 719 
15; 8; 68.01; 230; 719 
15; 8; 68.01; 230; 719 
15; 8; 68.01; 230; 719 
15; 8; 68.01; 230; 719 
15; 8; 68.01; 230; 719 
15; 8; 68.01; 230; 719 
15; 8; 68.01; 230; 719 
15; 8; 68.01; 230; 719 
15; 8; 68.01; 230; 719 
15; 8; 68.01; 230; 719 
15; 8; 68.01; 230; 719 
15; 8; 68.01; 230; 719 
15; 8; 68.01; 230; 719 
15; 8; 68.01; 230; 719 
15; 8; 68.01; 230; 719 
15; 8; 68.01; 230; 719 
15; 8; 68.01; 230; 719 
15; 8; 68.01; 230; 719 
15; 8; 68.01; 230; 719 
15; 8; 68.01; 230; 719 
15; 8; 68.01; 230; 719 
15; 8; 68.01; 230; 719 
15; 8; 68.01; 230; 719 
15; 8; 68.01; 230; 719 
15; 8; 68.01; 230; 719 
15; 8; 68.01; 230; 719 
15; 8; 68.01; 230; 719 
15; 8; 68.01; 230; 719 
15; 8; 68.01; 230; 719 
15; 8; 68.01; 230; 719 
15; 8; 68.01; 230; 719 
15; 8; 68.01; 230; 719 
15; 8; 68.01; 230; 719 
15; 8; 68.01; 230; 719 
15; 8; 68.01; 230; 719 
15; 8; 68.01; 230; 719 
15; 8; 68.01; 230; 719 
15; 8; 68.01; 230; 719 
15; 8; 68.01; 230; 719 
15; 8; 68.01; 230; 719 
15; 8; 68.01; 230; 719 
15; 8; 68.01; 230; 719 
15; 8; 68.01; 230; 719 
15; 8; 68.01; 230; 719 
15; 8; 68.01; 230; 719 
15; 8; 68.01; 230; 719 
15; 8; 68.01; 230; 719 
15; 8; 68.01; 230; 719 
